@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute leap-1 numeric
@attribute leap-2 numeric
@attribute leap-3 numeric
@attribute leap-4 numeric
@attribute leap-5 numeric
@attribute leap-6 numeric
@attribute leap-7 numeric
@attribute leap-8 numeric
@attribute leap-9 numeric
@attribute leap-10 numeric
@attribute leap-11 numeric
@attribute leap-12 numeric
@attribute leap-13 numeric
@attribute leap-14 numeric
@attribute leap-15 numeric
@attribute leap-16 numeric
@attribute leap-17 numeric
@attribute leap-18 numeric
@attribute leap-19 numeric
@attribute leap-20 numeric
@attribute leap-21 numeric
@attribute leap-22 numeric
@attribute leap-23 numeric
@attribute leap-24 numeric
@attribute leap-25 numeric
@attribute leap-26 numeric
@attribute leap-27 numeric
@attribute leap-28 numeric
@attribute leap-29 numeric
@attribute leap-30 numeric
@attribute leap-31 numeric
@attribute leap-32 numeric
@attribute leap-33 numeric
@attribute leap-34 numeric
@attribute leap-35 numeric
@attribute leap-36 numeric
@attribute leap-37 numeric
@attribute leap-38 numeric
@attribute leap-39 numeric
@attribute leap-40 numeric
@attribute leap-41 numeric
@attribute leap-42 numeric
@attribute leap-43 numeric
@attribute leap-44 numeric
@attribute leap-45 numeric
@attribute leap-46 numeric
@attribute leap-47 numeric
@attribute leap-48 numeric
@attribute leap-49 numeric
@attribute leap-50 numeric
@attribute leap-51 numeric
@attribute leap-52 numeric
@attribute leap-53 numeric
@attribute leap-54 numeric
@attribute leap-55 numeric
@attribute leap-56 numeric
@attribute leap-57 numeric
@attribute leap-58 numeric
@attribute leap-59 numeric
@attribute leap-60 numeric
@attribute amplitude numeric
@attribute frequency numeric

@data
2467,'2024/11/13 08:22:00:125',12,0.036201,0.027116,0.014454,0.00952,0.008701,0.004194,0.002262,0.000374,0.000119,0.000056,0.322569,0.3003,0.221111,0.146238,0.061513,0.071271,0.056187,0.043719,0.041174,0.035837,0.058083,0.042978,0.026083,0.017901,0.009443,0.006421,0.004755,0.002176,0.001615,0.001117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2468,'2024/11/13 08:22:00:148',12,0.03468,0.025945,0.01386,0.009175,0.008359,0.004048,0.002234,0.000433,0.000087,0.000012,0.3201,0.302484,0.225771,0.140561,0.06449,0.063209,0.048612,0.038207,0.035416,0.029808,0.057345,0.04299,0.027707,0.019242,0.010699,0.007488,0.006025,0.003088,0.002654,0.002127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2469,'2024/11/13 08:22:00:168',12,0.034694,0.025951,0.013867,0.009177,0.008362,0.00405,0.002233,0.000468,0.000101,0.000021,0.316109,0.302854,0.226087,0.127116,0.061893,0.043238,0.033665,0.023203,0.020082,0.014032,0.057474,0.04354,0.029661,0.020984,0.011696,0.008136,0.006652,0.003715,0.003387,0.002861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2470,'2024/11/13 08:22:00:184',12,0.034639,0.025923,0.013771,0.009035,0.008291,0.003914,0.002029,0.00047,0.000148,0.000077,0.313623,0.305446,0.231809,0.123741,0.072366,0.045844,0.035542,0.023652,0.020869,0.014499,0.057267,0.043298,0.030534,0.021783,0.010807,0.007447,0.004973,0.002556,0.002157,0.001543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2471,'2024/11/13 08:22:00:211',12,0.033372,0.025046,0.013187,0.008552,0.007993,0.003642,0.001751,0.000568,0.000214,0.00015,0.311564,0.308238,0.236664,0.12003,0.080583,0.05232,0.037359,0.023443,0.021339,0.014935,0.05634,0.042757,0.031632,0.023184,0.010448,0.007358,0.004285,0.002435,0.002025,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2472,'2024/11/13 08:22:00:227',12,0.033199,0.025078,0.013105,0.008399,0.00808,0.003742,0.001951,0.000775,0.000418,0.000276,0.308813,0.310386,0.24056,0.116838,0.087025,0.057547,0.036897,0.024214,0.02266,0.015679,0.056392,0.043062,0.033416,0.02536,0.011322,0.007407,0.004933,0.002644,0.002299,0.00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2473,'2024/11/13 08:22:00:246',12,0.032132,0.024652,0.012712,0.007937,0.007686,0.003937,0.002094,0.000797,0.000554,0.000385,0.305292,0.313189,0.243829,0.111747,0.089658,0.058439,0.038285,0.024791,0.022816,0.015968,0.055139,0.042534,0.034235,0.027855,0.011638,0.007217,0.005142,0.002762,0.002243,0.001588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2474,'2024/11/13 08:22:00:263',12,0.031954,0.025185,0.012459,0.007922,0.008221,0.004227,0.002464,0.001046,0.000803,0.000561,0.301165,0.314596,0.241834,0.102448,0.092627,0.056625,0.037675,0.027599,0.024275,0.016811,0.055431,0.04249,0.037415,0.029447,0.011947,0.008337,0.004997,0.003259,0.002609,0.001796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2475,'2024/11/13 08:22:00:279',12,0.031646,0.025579,0.012304,0.008011,0.008508,0.004424,0.003068,0.001295,0.00104,0.000728,0.298552,0.315495,0.238767,0.097005,0.101777,0.054758,0.041501,0.028163,0.02468,0.01732,0.054861,0.041918,0.038861,0.030075,0.011123,0.008907,0.004533,0.003281,0.002602,0.00182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2476,'2024/11/13 08:22:00:296',12,0.030875,0.025692,0.012085,0.00822,0.008492,0.004364,0.003495,0.001461,0.001269,0.000874,0.296382,0.316452,0.234785,0.093352,0.106928,0.056231,0.045725,0.028528,0.0252,0.017533,0.052283,0.039913,0.038555,0.029411,0.009597,0.009157,0.00457,0.00328,0.002689,0.001856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2477,'2024/11/13 08:22:00:316',12,0.030641,0.026373,0.012108,0.008793,0.00841,0.004846,0.003798,0.00165,0.00147,0.001023,0.293495,0.316289,0.2285,0.090268,0.108067,0.063741,0.047011,0.028649,0.025551,0.017851,0.051304,0.039152,0.039357,0.02935,0.008106,0.010302,0.00561,0.00339,0.00302,0.002201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2478,'2024/11/13 08:22:00:323',12,0.030425,0.02723,0.012213,0.009691,0.008154,0.005619,0.003992,0.001995,0.001713,0.001188,0.287956,0.315763,0.227473,0.087464,0.105508,0.069448,0.045161,0.028777,0.026107,0.018224,0.050798,0.038595,0.040264,0.029138,0.007985,0.01109,0.00696,0.003731,0.003502,0.002635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2479,'2024/11/13 08:22:00:341',12,0.029921,0.027982,0.012248,0.010795,0.007614,0.00647,0.004117,0.002393,0.001949,0.001342,0.276352,0.318008,0.231573,0.084318,0.09934,0.072612,0.045974,0.02913,0.026698,0.018558,0.048955,0.036292,0.039257,0.027031,0.008036,0.009979,0.006643,0.003282,0.00295,0.00205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2480,'2024/11/13 08:22:00:355',12,0.029757,0.029201,0.012428,0.012267,0.006923,0.007418,0.003932,0.002828,0.002157,0.001491,0.265804,0.319878,0.235473,0.084348,0.093388,0.077215,0.049853,0.034684,0.032204,0.024223,0.048537,0.035123,0.039283,0.025571,0.008509,0.008849,0.006441,0.003661,0.003025,0.002122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2481,'2024/11/13 08:22:00:371',12,0.029653,0.030641,0.012699,0.01405,0.006172,0.008114,0.004063,0.003125,0.002408,0.001645,0.260772,0.322987,0.243376,0.098831,0.099731,0.096725,0.067125,0.055852,0.05312,0.045334,0.048178,0.03395,0.039149,0.02379,0.008864,0.007609,0.006621,0.004094,0.003214,0.00221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2482,'2024/11/13 08:22:00:388',12,0.02946,0.032131,0.012924,0.015949,0.005343,0.008343,0.004076,0.003114,0.002564,0.001761,0.251517,0.324234,0.243131,0.102991,0.099941,0.099372,0.068918,0.058793,0.055157,0.04746,0.046024,0.03151,0.037336,0.020852,0.009488,0.007101,0.006896,0.004115,0.003327,0.002347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2483,'2024/11/13 08:22:00:404',12,0.029465,0.033962,0.013268,0.018094,0.005208,0.008247,0.004292,0.00315,0.002704,0.001878,0.240862,0.322941,0.234084,0.09724,0.08725,0.08266,0.055776,0.042848,0.038665,0.030567,0.045723,0.030252,0.036746,0.018351,0.010079,0.007057,0.007126,0.003941,0.003218,0.002238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2484,'2024/11/13 08:22:00:422',12,0.029537,0.035992,0.013656,0.020353,0.006037,0.007725,0.004965,0.003311,0.002846,0.00198,0.233316,0.321905,0.225273,0.098916,0.076413,0.066771,0.045959,0.03157,0.02778,0.019355,0.045644,0.029378,0.036242,0.016116,0.01123,0.007731,0.007736,0.004561,0.003749,0.002774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2485,'2024/11/13 08:22:00:438',12,0.027718,0.035717,0.013384,0.021163,0.007017,0.007287,0.005476,0.003088,0.002773,0.00194,0.230348,0.321619,0.218932,0.10778,0.071689,0.056703,0.044344,0.030693,0.027659,0.01933,0.043283,0.026757,0.033518,0.012394,0.011075,0.006912,0.006325,0.003745,0.003125,0.002193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2486,'2024/11/13 08:22:00:454',12,0.025198,0.034318,0.012812,0.021078,0.007797,0.006525,0.005731,0.002963,0.002664,0.001844,0.228318,0.321013,0.211195,0.115129,0.068997,0.060662,0.045895,0.030484,0.027903,0.01934,0.04337,0.026299,0.032798,0.010563,0.012375,0.007549,0.00629,0.004171,0.003796,0.002795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2487,'2024/11/13 08:22:00:472',12,0.022914,0.033002,0.012272,0.020757,0.008312,0.007106,0.005396,0.002842,0.002505,0.001742,0.230158,0.320027,0.201777,0.120182,0.068228,0.063606,0.047416,0.029982,0.027543,0.019212,0.043653,0.026407,0.032198,0.009641,0.013839,0.008921,0.007763,0.005305,0.004925,0.003989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2488,'2024/11/13 08:22:00:488',12,0.021239,0.032342,0.012035,0.02062,0.00874,0.007413,0.004799,0.00283,0.002421,0.001685,0.236715,0.31912,0.194269,0.128077,0.073393,0.070942,0.054657,0.036754,0.034214,0.026127,0.042232,0.02644,0.030795,0.010407,0.015586,0.012348,0.009952,0.007816,0.007473,0.006602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2489,'2024/11/13 08:22:00:505',12,0.019357,0.031162,0.011669,0.019941,0.008768,0.007207,0.003949,0.002733,0.002299,0.001594,0.240236,0.317364,0.181713,0.12817,0.072888,0.068414,0.052163,0.035459,0.032603,0.024455,0.042336,0.026275,0.029561,0.010378,0.016072,0.013349,0.009888,0.007948,0.007472,0.006596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2490,'2024/11/13 08:22:00:522',12,0.017653,0.03005,0.011394,0.01911,0.008906,0.00667,0.003522,0.002516,0.002154,0.001502,0.242259,0.314803,0.16558,0.12355,0.070143,0.060983,0.047086,0.030298,0.026905,0.01881,0.041829,0.02457,0.026758,0.00896,0.014564,0.011999,0.007906,0.005395,0.004805,0.003869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2491,'2024/11/13 08:22:00:537',12,0.016692,0.029995,0.011725,0.018801,0.009209,0.006031,0.003522,0.002479,0.00212,0.001469,0.245556,0.311853,0.151178,0.12095,0.071519,0.062043,0.04728,0.030891,0.026815,0.018646,0.039985,0.023178,0.023962,0.00957,0.013887,0.011798,0.007407,0.004982,0.004365,0.003405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2492,'2024/11/13 08:22:00:555',12,0.015283,0.028991,0.011648,0.017737,0.008997,0.005232,0.003368,0.002325,0.001981,0.001372,0.252009,0.31052,0.142224,0.123565,0.083001,0.068821,0.052389,0.039213,0.035484,0.027702,0.04077,0.024149,0.023617,0.012723,0.015041,0.013888,0.009073,0.006663,0.006029,0.005084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2493,'2024/11/13 08:22:00:571',12,0.014042,0.028064,0.011579,0.016624,0.008665,0.00507,0.003101,0.002182,0.001857,0.001285,0.259184,0.309565,0.137917,0.129548,0.104082,0.077597,0.059328,0.050272,0.047634,0.040169,0.041259,0.024135,0.022321,0.014992,0.0145,0.014012,0.009816,0.006676,0.005954,0.004911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2494,'2024/11/13 08:22:00:588',12,0.013552,0.02851,0.012161,0.016208,0.008644,0.005405,0.002771,0.0022,0.001806,0.001255,0.259697,0.304891,0.123501,0.12393,0.106864,0.078095,0.055106,0.043176,0.041177,0.033723,0.038617,0.021573,0.018838,0.015465,0.011405,0.011203,0.007904,0.004712,0.003898,0.002903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2495,'2024/11/13 08:22:00:604',12,0.013713,0.027652,0.012165,0.014954,0.008232,0.005608,0.002807,0.002032,0.001675,0.001174,0.259182,0.299822,0.110981,0.114666,0.102472,0.071991,0.044903,0.030903,0.028683,0.021189,0.037207,0.020292,0.017519,0.017336,0.009296,0.009628,0.006558,0.003824,0.003083,0.002162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2496,'2024/11/13 08:22:00:621',12,0.014064,0.026853,0.012156,0.013709,0.007798,0.00554,0.003345,0.001789,0.00158,0.001101,0.261174,0.295816,0.112342,0.113506,0.101841,0.073938,0.041597,0.027597,0.025015,0.017364,0.036161,0.019597,0.016876,0.019468,0.008122,0.009167,0.006365,0.003525,0.002983,0.002068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2497,'2024/11/13 08:22:00:638',12,0.015222,0.027642,0.012806,0.013202,0.007811,0.005433,0.003786,0.001692,0.001568,0.001093,0.264459,0.293233,0.11923,0.113765,0.099886,0.076456,0.043046,0.027416,0.024304,0.016927,0.034362,0.018549,0.015941,0.02067,0.007678,0.007893,0.005822,0.003029,0.002735,0.00191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2498,'2024/11/13 08:22:00:655',12,0.015534,0.026887,0.012707,0.011945,0.007317,0.004717,0.003694,0.001683,0.001488,0.001029,0.272868,0.292225,0.127448,0.113749,0.095136,0.075508,0.041748,0.027309,0.023859,0.016604,0.033675,0.018291,0.015693,0.02208,0.008439,0.00648,0.005966,0.003057,0.002651,0.001836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2499,'2024/11/13 08:22:00:671',12,0.015825,0.026181,0.012571,0.010773,0.006744,0.003916,0.003277,0.001704,0.001389,0.000958,0.281654,0.290923,0.134555,0.112506,0.087255,0.07087,0.039861,0.026612,0.023192,0.016155,0.033091,0.018193,0.015584,0.023075,0.008877,0.005671,0.005764,0.002983,0.00248,0.001739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2500,'2024/11/13 08:22:00:690',12,0.017125,0.027155,0.013196,0.010343,0.006505,0.003802,0.002936,0.001682,0.001368,0.000943,0.289915,0.288525,0.140208,0.109782,0.085996,0.064631,0.039472,0.025702,0.022466,0.015692,0.032495,0.018205,0.015661,0.023632,0.008921,0.004851,0.005094,0.002719,0.002389,0.001674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2501,'2024/11/13 08:22:00:704',12,0.017434,0.026554,0.013037,0.009434,0.006221,0.004329,0.002466,0.001604,0.001271,0.00087,0.299252,0.286778,0.145386,0.106651,0.082232,0.057101,0.03915,0.024551,0.022042,0.015292,0.03213,0.01837,0.015992,0.023934,0.008633,0.004564,0.004165,0.002612,0.002331,0.001618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2502,'2024/11/13 08:22:00:722',12,0.017715,0.026021,0.012852,0.008696,0.005992,0.004701,0.002313,0.00161,0.001127,0.000782,0.309544,0.286131,0.157462,0.108216,0.08804,0.055411,0.046323,0.029861,0.028215,0.021973,0.031834,0.018617,0.016582,0.023878,0.008475,0.00484,0.004053,0.002738,0.002225,0.001574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2503,'2024/11/13 08:22:00:738',12,0.019096,0.027145,0.013456,0.008663,0.006143,0.005326,0.00241,0.001565,0.001071,0.000745,0.317122,0.284178,0.170202,0.108635,0.091211,0.06036,0.049711,0.033648,0.031821,0.025778,0.032296,0.019302,0.017635,0.024028,0.008485,0.00527,0.004311,0.002861,0.002276,0.001591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2504,'2024/11/13 08:22:00:754',12,0.019672,0.02699,0.01363,0.00872,0.006388,0.005761,0.002574,0.001746,0.001444,0.001143,0.323128,0.280821,0.176763,0.104196,0.084122,0.054651,0.042666,0.028371,0.026322,0.020341,0.032133,0.019517,0.01826,0.023321,0.007944,0.005678,0.004868,0.002713,0.002249,0.001563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2505,'2024/11/13 08:22:00:772',12,0.019811,0.026595,0.013314,0.008599,0.006102,0.005316,0.002166,0.001245,0.001171,0.00092,0.329256,0.276863,0.181388,0.099424,0.072757,0.046489,0.031193,0.021654,0.019152,0.013386,0.032231,0.020034,0.01917,0.022621,0.007651,0.006641,0.0053,0.003006,0.002751,0.002083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2506,'2024/11/13 08:22:00:788',12,0.020914,0.027592,0.013596,0.008933,0.006072,0.004777,0.001962,0.000911,0.000874,0.000645,0.335374,0.273713,0.187834,0.099138,0.065838,0.048659,0.029674,0.021369,0.018575,0.012944,0.034101,0.021853,0.021313,0.023041,0.008275,0.00832,0.006492,0.004337,0.004079,0.003409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2507,'2024/11/13 08:22:00:805',12,0.021026,0.027293,0.013264,0.008978,0.005857,0.00425,0.002054,0.000796,0.000705,0.000496,0.341927,0.270752,0.193275,0.097898,0.062561,0.048905,0.030458,0.020426,0.017849,0.012498,0.03395,0.02167,0.022101,0.021172,0.007918,0.008193,0.006087,0.003968,0.003663,0.002993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2508,'2024/11/13 08:22:00:837',12,0.021177,0.02708,0.012996,0.009186,0.005723,0.00435,0.002083,0.000818,0.000657,0.000463,0.348394,0.267698,0.20145,0.095929,0.057163,0.047866,0.0328,0.019641,0.017445,0.012155,0.033541,0.020913,0.022288,0.018443,0.007313,0.007312,0.004994,0.002756,0.002393,0.00166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2509,'2024/11/13 08:22:00:855',12,0.022192,0.028013,0.013224,0.009853,0.00594,0.004377,0.002256,0.000878,0.00065,0.000454,0.34806,0.265131,0.209453,0.095829,0.052761,0.048233,0.037245,0.02259,0.020608,0.015584,0.035873,0.022287,0.02464,0.017357,0.008189,0.008743,0.005554,0.002983,0.002541,0.001771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2510,'2024/11/13 08:22:00:876',12,0.022265,0.027793,0.012925,0.010146,0.005977,0.003925,0.002178,0.000957,0.00063,0.000448,0.34806,0.266347,0.222259,0.106956,0.060641,0.064211,0.052577,0.039981,0.038596,0.034107,0.036092,0.022249,0.025384,0.014846,0.008297,0.009136,0.005951,0.003051,0.002552,0.001776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2511,'2024/11/13 08:22:00:890',12,0.022439,0.028274,0.013093,0.01107,0.006196,0.002819,0.001951,0.000954,0.000682,0.000476,0.347926,0.259511,0.224574,0.098707,0.059028,0.063669,0.039556,0.032551,0.031401,0.026808,0.039382,0.023768,0.028141,0.012209,0.008087,0.009208,0.00608,0.003384,0.002725,0.001876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2512,'2024/11/13 08:22:00:906',12,0.023063,0.027984,0.012057,0.01123,0.005982,0.002907,0.001709,0.000869,0.000731,0.000517,0.347926,0.249826,0.220725,0.082978,0.060824,0.0571,0.03019,0.017322,0.015634,0.01087,0.040474,0.024995,0.029875,0.009608,0.00947,0.009749,0.00685,0.005217,0.004594,0.003796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2513,'2024/11/13 08:22:00:921',12,0.023149,0.027753,0.011292,0.011564,0.00591,0.003883,0.001846,0.000851,0.000829,0.000597,0.347926,0.245927,0.22041,0.083821,0.066554,0.058324,0.034026,0.018049,0.015332,0.010611,0.041733,0.026465,0.031195,0.009383,0.011923,0.010517,0.008709,0.007137,0.006727,0.006035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2514,'2024/11/13 08:22:00:938',12,0.023669,0.028099,0.010832,0.012018,0.006078,0.004836,0.002178,0.00106,0.000988,0.000699,0.347866,0.244711,0.219343,0.084611,0.068619,0.058057,0.033934,0.018333,0.014881,0.010241,0.045261,0.027692,0.033009,0.008155,0.011979,0.009655,0.008373,0.00598,0.005644,0.004854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2515,'2024/11/13 08:22:00:954',12,0.02367,0.027815,0.010035,0.012161,0.006358,0.005507,0.002358,0.001376,0.00116,0.000794,0.347866,0.243767,0.217557,0.085798,0.068676,0.055809,0.031545,0.017857,0.014355,0.009776,0.045027,0.02624,0.031646,0.006613,0.010254,0.00764,0.006243,0.003772,0.003323,0.002518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2516,'2024/11/13 08:22:00:972',12,0.023674,0.027538,0.009153,0.012344,0.007013,0.005909,0.002508,0.001679,0.001277,0.000882,0.347866,0.244545,0.217021,0.090846,0.074733,0.055726,0.031699,0.021402,0.018188,0.014202,0.045271,0.025675,0.030905,0.007061,0.009606,0.00659,0.005405,0.002867,0.002332,0.001612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2517,'2024/11/13 08:22:00:989',12,0.024136,0.02779,0.00843,0.012906,0.00783,0.006439,0.002942,0.00198,0.001455,0.00099,0.347814,0.243899,0.213979,0.09369,0.07922,0.0498,0.029934,0.019469,0.01643,0.012689,0.049733,0.027884,0.033178,0.009477,0.011205,0.006542,0.005507,0.00291,0.002369,0.001617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2518,'2024/11/13 08:22:01:005',12,0.024258,0.027679,0.007569,0.013247,0.008406,0.006595,0.003752,0.002221,0.001533,0.001041,0.347814,0.242279,0.20913,0.093861,0.078749,0.041862,0.028313,0.013095,0.010328,0.007063,0.050245,0.027838,0.032673,0.011152,0.011518,0.005885,0.004615,0.002532,0.00206,0.001411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2519,'2024/11/13 08:22:01:021',12,0.024469,0.027716,0.007086,0.013605,0.008863,0.006924,0.004453,0.002362,0.001559,0.00106,0.347814,0.242318,0.20619,0.096618,0.080166,0.041309,0.02834,0.010544,0.008635,0.005969,0.050768,0.027911,0.032241,0.012763,0.01164,0.005532,0.004134,0.0025,0.001789,0.001214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
2520,'2024/11/13 08:22:01:038',12,0.025378,0.028541,0.00768,0.014521,0.009705,0.008467,0.005518,0.002802,0.002054,0.001536,0.347545,0.242335,0.203321,0.099205,0.080421,0.040149,0.025684,0.007949,0.007086,0.004943,0.055399,0.030288,0.034435,0.015261,0.012467,0.005703,0.005193,0.002461,0.001604,0.001072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91
